,lat,lon,h_li,x_atc,q_flag
0,34.03026308857968,75.01108531526165,4284.8945,3784917.998907853,1.0
3,34.04825594824883,75.00903204615753,3852.8074,3786922.937834557,1.0
4,34.057253916997354,75.00802485370733,3334.7502,3787925.4067374333,1.0
9,34.084038689975365,75.0046587214872,4149.661,3790912.7618505983,1.0
10,34.08583843684836,75.00445924005487,4142.358,3791113.2553633894,1.0
11,34.08601428762424,75.00438768176573,4362.3276,3791133.3047138453,1.0
14,34.0888978937919,75.00411879918246,4173.46,3791454.094300776,1.0
19,34.09374197332916,75.00338948030452,5062.4316,3791995.4266418093,1.0
20,34.09392192843658,75.00336929412373,5067.1694,3792015.4759856765,1.0
21,34.09410206504798,75.00335140092062,5060.9253,3792035.5253293947,1.0
22,34.094642484768706,75.0032977734121,5040.7847,3792095.6733596507,1.0
24,34.131420918259714,75.00002717740347,1543.2513,3796185.73625363,1.0
31,34.149737314051734,74.99748010812584,3574.7446,3798230.765360736,1.0
32,34.14991718618578,74.99745888046283,3575.993,3798250.8146579796,0.0
33,34.15009705819564,74.99743764922448,3577.0266,3798270.863955074,0.0
34,34.15027692140209,74.9974163250821,3578.2087,3798290.913252018,0.0
35,34.150456797240736,74.9973951776305,3579.0635,3798310.9625488124,0.0
36,34.15063667952892,74.99737408812695,3579.616,3798331.011845456,0.0
37,34.15081655772818,74.99735294496395,3580.7458,3798351.0611419505,1.0
38,34.150996450498106,74.99733199563099,3581.258,3798371.1104382933,1.0
39,34.15117634905637,74.99731110152499,3582.4976,3798391.159734488,1.0
40,34.15135622984892,74.99728997703073,3584.91,3798411.2090305304,1.0
41,34.151536120128156,74.99726899328124,3587.1162,3798431.2583264248,1.0
42,34.15171602502291,74.99724820135896,3589.2886,3798451.3076221677,1.0
43,34.15189590970228,74.99722715024916,3592.0784,3798471.3569177617,1.0
46,34.152437028251036,74.99718231782839,3522.2407,3798531.504803641,1.0
58,34.156751095383875,74.99663731841054,3695.4607,3799012.6878420445,1.0
65,34.15854897416293,74.99641461133194,3747.3027,3799213.180749194,1.0
66,34.158728689883105,74.99639142694974,3752.393,3799233.2300390834,0.0
67,34.158908377016864,74.99636790365173,3757.2717,3799253.2793288217,0.0
68,34.15908805246415,74.9963442318197,3762.2817,3799273.3286184114,0.0
69,34.15926772580036,74.99632052334243,3767.299,3799293.3779078494,0.0
70,34.15944740782147,74.99629692813323,3772.5579,3799313.427197139,0.0
71,34.159627106638276,74.99627354803766,3777.6113,3799333.4764862773,0.0
72,34.159806827339054,74.99625043202519,3782.4155,3799353.5257752645,0.0
73,34.159986579298206,74.9962277128663,3786.7432,3799373.575064104,0.0
74,34.16016637196535,74.99620549637268,3790.9473,3799393.6243527913,0.0
75,34.160346190337705,74.99618361197815,3795.3396,3799413.673641329,0.0
76,34.160526024331325,74.99616192270781,3799.5435,3799433.722929717,0.0
77,34.160705874543844,74.99614043351033,3803.1873,3799453.7722179545,0.0
78,34.160885730878086,74.99611901961694,3806.224,3799473.821506042,0.0
79,34.16106559258175,74.99609768585421,3808.5208,3799493.8707939796,0.0
80,34.16124542081301,74.99607591664744,3812.0718,3799513.9200817673,0.0
81,34.16142519655829,74.9960535011628,3816.9556,3799533.9693694036,0.0
82,34.16160490787016,74.99603026701661,3823.8308,3799554.0186568904,1.0
83,34.161784592526836,74.99600670147294,3831.1409,3799574.0679442277,1.0
84,34.16196434904435,74.9959840480991,3833.5183,3799594.117231414,1.0
85,34.16214419395149,74.9959624948765,3830.378,3799614.166518451,1.0
86,34.162324048329594,74.99594106681386,3825.9612,3799634.215805337,1.0
87,34.16250389389757,74.99591951376323,3821.8284,3799654.265092073,1.0
88,34.16268370839963,74.99589757679604,3818.7722,3799674.314378659,0.0
89,34.16286353503025,74.99587578970232,3815.1226,3799694.3636650955,1.0
90,34.163043354605435,74.9958539194428,3811.7126,3799714.4129513814,1.0
91,34.163223132382726,74.99583152281025,3810.9238,3799734.462237517,1.0
92,34.163402893123816,74.9958089214912,3811.381,3799754.511523502,1.0
93,34.16358267978384,74.99578663996968,3810.4924,3799774.5608093375,0.0
94,34.16376247809383,74.99576449368348,3809.8616,3799794.6100950227,0.0
95,34.16394227785336,74.99574237450364,3809.916,3799814.659380557,0.0
96,34.164122117993486,74.99572076691743,3808.5918,3799834.708665942,0.0
97,34.16430199155786,74.9956995783518,3805.7695,3799854.757951177,1.0
98,34.16448186879229,74.99567842964115,3802.9795,3799874.8072362607,0.0
99,34.16466177140669,74.99565759602916,3799.0076,3799894.8565211953,1.0
100,34.1648417267731,74.99563742265534,3792.0469,3799914.905805979,1.0
101,34.16502172924148,74.99561784468676,3782.6418,3799934.955090613,1.0
102,34.165201739598935,74.99559836758436,3772.195,3799955.0043750973,1.0
103,34.16538174254393,74.9955787950725,3761.1475,3799975.05365943,1.0
104,34.165561739496624,74.99555914621408,3750.0322,3799995.102943614,1.0
105,34.1657417280188,74.99553939170397,3739.6282,3800015.152227647,1.0
106,34.165921698784324,74.99551941507053,3730.0757,3800035.20151153,1.0
107,34.1661016454391,74.99549914906015,3721.2102,3800055.250795263,1.0
108,34.16628163670368,74.99547943178516,3710.276,3800075.300078846,1.0
109,34.166461625998316,74.9954596835342,3699.1858,3800095.3493622784,1.0
110,34.16664157635816,74.99543945307386,3690.5806,3800115.3986455607,1.0
111,34.166821496139846,74.99541883301839,3683.3408,3800135.447928692,1.0
112,34.1670013507918,74.99539741121112,3679.8499,3800155.4972116747,1.0
113,34.16718118084904,74.99537566872533,3677.0159,3800175.5464945068,1.0
114,34.167361024800755,74.99535410721933,3672.5427,3800195.5957771875,1.0
115,34.167541552806235,74.9953411161826,3632.0396,3800215.6450597197,1.0
116,34.1677217439602,74.99532390185868,3609.3037,3800235.6943421005,1.0
117,34.16790173397155,74.99530416832312,3596.0422,3800255.743624332,1.0
118,34.16808167902227,74.99528387713696,3585.0996,3800275.7929064124,1.0
119,34.1682616516001,74.99526392463625,3572.7979,3800295.8421883425,1.0
120,34.16844161750854,74.9952438889141,3561.2166,3800315.891470124,1.0
121,34.16862153619811,74.99522326438188,3551.716,3800335.9407517537,1.0
122,34.1688014294944,74.99520231120215,3544.1736,3800355.9900332345,1.0
123,34.168981306391466,74.99518116117844,3537.982,3800376.039314564,0.0
124,34.16916115524181,74.9951596579358,3533.7664,3800396.0885957438,0.0
125,34.169340996752005,74.99513806023646,3530.3845,3800416.1378767737,0.0
126,34.16952084249725,74.99511651758013,3526.8516,3800436.1871576533,1.0
127,34.169700680419794,74.99509487600085,3523.7705,3800456.236438382,1.0
128,34.16988050646741,74.99507309791375,3521.1248,3800476.285718961,0.0
129,34.17006033079126,74.99505129151183,3518.486,3800496.334999389,0.0
130,34.170240148562925,74.99502939823236,3515.918,3800516.384279668,0.0
131,34.170419948525385,74.99500727815985,3513.7842,3800536.433559797,0.0
132,34.17059974176234,74.99498507757193,3511.4968,3800556.482839774,0.0
133,34.17077952550749,74.9949627576625,3509.4902,3800576.532119603,0.0
134,34.17095928956646,74.99494018798839,3508.3972,3800596.58139928,0.0
135,34.17113900965142,74.99491708259521,3509.3113,3800616.6306788083,1.0
136,34.171318699519546,74.99489358563824,3511.7952,3800636.6799581856,1.0
137,34.17149822645955,74.9948680396281,3523.453,3800656.7292374126,1.0
138,34.17167785016256,74.99484371886103,3529.3652,3800676.7785164895,1.0
139,34.17185748972255,74.9948195962923,3534.405,3800696.827795416,0.0
140,34.17203710460416,74.99479513790499,3541.1487,3800716.8770741927,0.0
141,34.17221661691697,74.99476943700381,3552.5034,3800736.92635282,1.0
