,lat,lon,h_li,x_atc,q_flag
0,33.3268693137168,75.02369797462654,2917.4495,3707145.275688615,1.0
1,33.327049503790626,75.0236803337097,2913.3606,3707165.3256565537,1.0
2,33.32722881810255,75.02365192347403,3037.1936,3707185.3756243465,1.0
3,33.32740960459607,75.02364163943378,2929.166,3707205.4255919945,1.0
4,33.327590369051826,75.02363109080704,2823.5215,3707225.4755594973,1.0
5,33.32776717560835,75.02357180697305,3331.2356,3707245.525526854,1.0
6,33.32794721296832,75.02355229391702,3339.6582,3707265.575494067,0.0
7,33.32812730151826,75.02353342382307,3337.2656,3707285.6254611337,0.0
8,33.32830737412752,75.02351434484987,3333.888,3707305.675428056,0.0
9,33.328487426106484,75.02349501398328,3330.879,3707325.725394833,1.0
10,33.328667420763345,75.02347498197474,3332.3174,3707345.775361465,1.0
11,33.32884737051654,75.02345439366309,3336.452,3707365.825327951,1.0
12,33.32902731671804,75.02343376329065,3339.4622,3707385.875294293,1.0
13,33.32920727784572,75.02341331310399,3337.7524,3707405.9252604893,1.0
14,33.329387249819405,75.0233929977993,3330.8828,3707425.9752265397,1.0
15,33.32956718966727,75.0233722893272,3326.4568,3707446.025192447,1.0
16,33.32974714044795,75.02335171521906,3321.0544,3707466.0751582067,1.0
17,33.32992709854181,75.02333122985357,3316.0725,3707486.125123823,1.0
18,33.33010700371942,75.0233100942283,3322.7185,3707506.1750892936,1.0
19,33.33028694425114,75.023289392158,3327.3076,3707526.225054619,1.0
20,33.330467019398526,75.0232703493437,3316.461,3707546.275019798,1.0
21,33.33064715246053,75.02325202198767,3302.572,3707566.3249848336,1.0
22,33.330827321675535,75.0232341366459,3289.3052,3707586.374949723,1.0
23,33.33100749896749,75.02321635042114,3277.0647,3707606.424914468,1.0
24,33.33118768076449,75.0231986180851,3266.1384,3707626.474879067,1.0
25,33.33136781654728,75.02318031821423,3262.7773,3707646.524843522,1.0
26,33.33154797651047,75.02316231783999,3254.2993,3707666.574807831,1.0
27,33.331728111309346,75.02314400978929,3248.3105,3707686.6247719945,1.0
28,33.331908153838555,75.02312456632723,3254.6182,3707706.674736013,1.0
29,33.332088195573846,75.02310511284253,3255.8525,3707726.724699886,1.0
30,33.33226827232995,75.02308609053779,3248.8855,3707746.7746636146,1.0
31,33.3324483128861,75.02306662121083,3243.8118,3707766.8246271973,1.0
32,33.3326283101667,75.02304661977863,3243.578,3707786.8745906358,1.0
33,33.33280818599318,75.02302511807437,3260.242,3707806.924553929,1.0
34,33.332988087446175,75.02300394184735,3270.9133,3707826.9745170763,1.0
35,33.33316801029721,75.02298302224168,3276.5698,3707847.0244800784,1.0
36,33.33334797562604,75.02296262862731,3274.3523,3707867.0744429356,1.0
37,33.333527891659,75.02294162682028,3280.2842,3707887.1244056476,1.0
38,33.33370778807689,75.02292038486559,3290.296,3707907.1743682143,1.0
39,33.333887740460455,75.022899830288,3293.3381,3707927.2243306357,1.0
40,33.33406765893282,75.02287885714378,3301.8225,3707947.274292912,1.0
41,33.334246380649645,75.02284314670257,3492.3286,3707967.324255043,1.0
42,33.334427476910086,75.02283667630346,3329.0986,3707987.3742170297,1.0
43,33.33460743265625,75.02281616525505,3341.4683,3708007.4241788704,1.0
44,33.33478737294623,75.02279546801685,3354.8857,3708027.474140566,1.0
45,33.33496731591234,75.02277480447043,3368.8232,3708047.5241021165,1.0
46,33.33514717357666,75.02275308544964,3394.5427,3708067.5740635213,1.0
47,33.33532716424564,75.02273299759804,3398.4922,3708087.624024781,1.0
48,33.33550707894057,75.02271197645629,3412.8313,3708107.6739858957,1.0
50,33.33586685755407,75.02266931085654,3434.4219,3708147.7739076903,1.0
52,33.336226340580055,75.02262301770116,3492.328,3708187.873828903,1.0
54,33.33658625655323,75.02258204653057,3495.8928,3708227.9737495356,1.0
55,33.336766216025325,75.02256158011494,3500.4219,3708248.023709633,1.0
56,33.33694619020115,75.02254129500844,3507.456,3708268.073669587,1.0
58,33.3373062235749,75.02250176936758,3525.9585,3708308.1735890573,1.0
59,33.337486361486384,75.02248350319516,3519.5305,3708328.223548574,1.0
60,33.33766650074996,75.02246525099281,3512.1624,3708348.273507946,1.0
61,33.33784663262142,75.0224469076797,3503.6333,3708368.3234671736,1.0
62,33.33802675765042,75.02242847967804,3493.714,3708388.373426256,1.0
63,33.338206858119676,75.02240975046692,3482.0818,3708408.4233851917,1.0
64,33.33838691664502,75.02239050423691,3471.0002,3708428.473343983,1.0
65,33.3385669260991,75.02237065340344,3462.1445,3708448.5233026296,1.0
66,33.338746914038964,75.02235053728273,3453.6067,3708468.57326113,1.0
67,33.33892689168437,75.02233029471341,3445.114,3708488.623219486,1.0
68,33.33910686118194,75.02230995210158,3436.5864,3708508.6731776963,1.0
69,33.339286850352295,75.02228985162893,3425.025,3708528.7231357615,1.0
70,33.33946685641191,75.0222699592635,3411.3892,3708548.7730936813,1.0
71,33.339646868747806,75.02225014109689,3399.8484,3708568.823051456,1.0
72,33.33982689098902,75.02223044604591,3389.2644,3708588.873009086,1.0
73,33.34000692025519,75.02221084147425,3378.629,3708608.92296657,1.0
74,33.340187002592096,75.0221918899224,3362.9731,3708628.9729239093,1.0
75,33.34036710222576,75.02217315082112,3346.5205,3708649.022881103,1.0
76,33.340547177519255,75.0221541106331,3335.8638,3708669.0728381514,1.0
77,33.34072727509243,75.02213534530154,3322.8086,3708689.122795055,1.0
78,33.340907399420594,75.02211691018096,3307.9941,3708709.1727518127,1.0
81,33.3414476410549,75.02205998248431,3287.2986,3708769.3226212165,1.0
82,33.34162770179293,75.02204076676367,3283.748,3708789.372577394,1.0
83,33.34180775968921,75.02202151456947,3279.6948,3708809.422533426,1.0
84,33.34198781264979,75.02200220039077,3275.1445,3708829.472489312,1.0
85,33.342167864400494,75.02198287097991,3270.6506,3708849.522445054,1.0
86,33.34234787433822,75.02196302739583,3270.821,3708869.57240065,1.0
87,33.34252786566878,75.02194295496014,3271.2983,3708889.622356101,1.0
88,33.34270786784172,75.02192301589065,3266.667,3708909.6723114057,1.0
