,lat,lon,h_li,x_atc,q_flag
0,33.32694634977414,75.02457380319538,3273.4924,3707145.275688615,1.0
1,33.32711805863497,75.02455313118492,3286.3079,3707165.3256565537,1.0
2,33.3273003241183,75.0245314239522,3298.1785,3707185.3756243465,1.0
3,33.3274802342882,75.02451035240728,3307.51,3707205.4255919945,1.0
4,33.32766017227082,75.02448962276455,3313.1228,3707225.4755594973,1.0
5,33.32784012874826,75.02446911955582,3316.1658,3707245.525526854,0.0
6,33.32802008612817,75.02444862757375,3318.7947,3707265.575494067,0.0
7,33.328200044874805,75.02442815180734,3319.4094,3707285.6254611337,1.0
8,33.32838001580478,75.02440782686313,3315.3394,3707305.675428056,1.0
9,33.32856000325836,75.02438770262643,3307.0845,3707325.725394833,1.0
10,33.328740042939835,75.02436822454047,3290.232,3707345.775361465,1.0
11,33.328920047760064,75.02434831506275,3278.0764,3707365.825327951,1.0
12,33.32910000819718,75.02432785866966,3273.5894,3707385.875294293,1.0
13,33.32927421322735,75.0243080445091,3268.6475,3707405.9252604893,1.0
14,33.32945533887733,75.0242876798169,3260.8381,3707425.9752265397,1.0
15,33.32963989913286,75.02426661175093,3260.4453,3707446.025192447,1.0
16,33.32981982367911,75.02424571882256,3264.0137,3707466.0751582067,1.0
17,33.32999663561968,75.02422602281328,3256.3218,3707486.125123823,1.0
18,33.33017081053627,75.02420596434649,3254.8608,3707506.1750892936,1.0
19,33.33034804692887,75.02418503074881,3257.0918,3707526.225054619,1.0
20,33.33053767062778,75.02416238218811,3261.3516,3707546.275019798,1.0
21,33.33071595016828,75.0241410298263,3261.7837,3707566.3249848336,1.0
22,33.3308884256105,75.02412028600344,3259.3357,3707586.374949723,1.0
23,33.331079027313166,75.0240961456202,3266.8274,3707606.424914468,1.0
24,33.331258842700834,75.02407390375089,3267.4954,3707626.474879067,1.0
25,33.33143870629248,75.02405225800317,3261.2954,3707646.524843522,1.0
26,33.33161860193564,75.02403100413605,3251.46,3707666.574807831,1.0
27,33.331798552409346,75.02401042969657,3235.224,3707686.6247719945,1.0
28,33.33197853547065,75.02399024972908,3217.8923,3707706.674736013,1.0
29,33.33215850958415,75.02396996173286,3206.2324,3707726.724699886,1.0
30,33.33233845358583,75.02394930593044,3203.7703,3707746.7746636146,1.0
31,33.33251373457698,75.02392923726848,3201.6104,3707766.8246271973,1.0
32,33.332698235940384,75.02390669737662,3218.1184,3707786.8745906358,1.0
33,33.33287805704342,75.02388452941972,3235.1106,3707806.924553929,1.0
34,33.333057851453916,75.02386203530617,3255.2043,3707826.9745170763,1.0
35,33.33323768404146,75.02384000837904,3269.2783,3707847.0244800784,1.0
36,33.33341755401586,75.02381844110425,3272.962,3707867.0744429356,1.0
37,33.33359271601938,75.02379713506161,3278.3171,3707887.1244056476,1.0
38,33.333771758376386,75.02377495278719,3287.1287,3707907.1743682143,1.0
39,33.33395702781072,75.02375206763563,3296.405,3707927.2243306357,1.0
40,33.334133853565525,75.02373083148385,3300.2942,3707947.274292912,1.0
41,33.334312714156326,75.02371009145662,3296.532,3707967.324255043,1.0
42,33.33449669968835,75.02368813101197,3303.5762,3707987.3742170297,1.0
43,33.334672251119436,75.0236677022757,3307.0667,3708007.4241788704,1.0
44,33.33485119428002,75.02364702268062,3316.1697,3708027.474140566,1.0
45,33.33503529123449,75.02362563366859,3325.5564,3708047.5241021165,1.0
46,33.33521503853137,75.02360412741899,3340.4114,3708067.5740635213,1.0
47,33.33539618029658,75.02358191568982,3359.861,3708087.624024781,1.0
48,33.33557601440939,75.02355990665495,3376.2727,3708107.6739858957,1.0
49,33.33575579990226,75.02353730429627,3397.4824,3708127.723946866,1.0
50,33.33593549339804,75.02351360021112,3422.9482,3708147.7739076903,1.0
51,33.33611530255355,75.02349126311515,3426.9893,3708167.8238683688,1.0
52,33.33629510147331,75.02346881294699,3428.4568,3708187.873828903,1.0
53,33.33647485153304,75.0234457705179,3435.645,3708207.9237892916,1.0
54,33.33665456830999,75.02342231799548,3448.135,3708227.9737495356,1.0
55,33.33683428862821,75.02339891080169,3460.8843,3708248.023709633,1.0
56,33.33700738647697,75.02337665349995,3472.2717,3708268.073669587,1.0
57,33.337190346985636,75.02335370890597,3480.8875,3708288.1236293945,1.0
58,33.33737254629952,75.02333127679887,3490.5566,3708308.1735890573,1.0
59,33.33755352782544,75.02330968544175,3494.7397,3708328.223548574,1.0
60,33.33773351072846,75.02328950820035,3486.4258,3708348.273507946,1.0
61,33.337913526391816,75.02326973450195,3474.4983,3708368.3234671736,1.0
62,33.33809353720176,75.02324990023166,3464.6492,3708388.373426256,1.0
63,33.338273542459895,75.02322999835519,3455.725,3708408.4233851917,1.0
64,33.33845354389409,75.02321005027397,3446.1565,3708428.473343983,1.0
65,33.33863353380807,75.02318995967298,3437.0295,3708448.5233026296,1.0
66,33.33881350807635,75.02316967668935,3428.5952,3708468.57326113,1.0
67,33.33899347821768,75.02314934257595,3419.1487,3708488.623219486,1.0
68,33.33917342659497,75.02312874085433,3411.0508,3708508.6731776963,1.0
69,33.3393533636901,75.02310799931985,3403.0193,3708528.7231357615,1.0
70,33.339533335944914,75.02308769134928,3388.0923,3708548.7730936813,1.0
71,33.33971328878964,75.0230671444279,3373.9937,3708568.823051456,1.0
72,33.339893208582204,75.02304618895565,3362.0662,3708588.873009086,1.0
73,33.34007311866242,75.02302511576676,3351.4211,3708608.92296657,1.0
74,33.340253045131035,75.02300424381156,3339.095,3708628.9729239093,1.0
75,33.34043300046263,75.0229837274909,3324.0952,3708649.022881103,1.0
