,lat,lon,h_li,x_atc,q_flag
297,34.301587410096765,74.98006506175938,4910.531,3815152.318738297,1.0
298,34.301942320889324,74.97996193340609,5168.8506,3815192.4170785444,1.0
299,34.30284631773707,74.97991426740674,4911.437,3815292.662926518,1.0
302,34.35396424796215,74.97433080573222,5238.9834,3820986.620891418,1.0
303,34.3541438837796,74.97430666964465,5257.052,3821006.670017638,1.0
304,34.36926614705671,74.97269205258732,4923.3003,3822690.796079953,1.0
305,34.37342174562032,74.97243821643656,3987.765,3823151.9256488755,1.0
306,34.37397343097895,74.97252648955293,3361.6104,3823212.0729780486,1.0
307,34.37415334793256,74.97250588600514,3365.0347,3823232.1220874703,1.0
308,34.374333318904114,74.97248595398992,3365.4944,3823252.17119674,1.0
309,34.37451332269977,74.97246647740837,3364.1428,3823272.2203058586,1.0
310,34.374693344885,74.97244719423225,3361.4019,3823292.269414826,1.0
311,34.374873093496575,74.97242446245161,3371.0042,3823312.3185236417,1.0
312,34.37505272450601,74.97240026309981,3388.3452,3823332.367632306,1.0
313,34.37523233394429,74.97237581369785,3405.0708,3823352.41674082,1.0
314,34.375411910354586,74.97235092125618,3423.695,3823372.465849181,1.0
315,34.37559148642285,74.97232604665393,3441.5596,3823392.5149573917,1.0
316,34.37577121106857,74.97230302483439,3451.755,3823412.5640654494,1.0
317,34.375950924929654,74.9722798640293,3461.9556,3823432.613173357,1.0
318,34.37613055213263,74.9722556374164,3477.2786,3823452.6622811137,1.0
319,34.376310157090565,74.97223111083977,3493.6863,3823472.7113887183,1.0
320,34.37648977792168,74.97220677669924,3508.91,3823492.7604961717,1.0
321,34.37666939787387,74.97218245292163,3523.7378,3823512.8096034727,1.0
322,34.37684912776949,74.97215950299852,3532.8782,3823532.858710623,1.0
323,34.37702889680512,74.9721370404881,3540.3945,3823552.9078176212,0.0
324,34.37720869720052,74.97211498768343,3545.8264,3823572.956924469,1.0
325,34.3773885209634,74.97209321999941,3548.8132,3823593.006031165,1.0
326,34.37756832638571,74.97207120540901,3553.13,3823613.0551377106,1.0
327,34.37774805402679,74.97204821899675,3561.2793,3823633.1042441037,1.0
328,34.377927734858,74.972024654627,3572.1426,3823653.153350346,1.0
329,34.37810745315738,74.97200155924921,3580.9165,3823673.2024564357,1.0
330,34.378287177366566,74.97197853924621,3589.473,3823693.2515623746,1.0
331,34.37846688757724,74.97195534748812,3598.908,3823713.3006681623,1.0
332,34.37864666057963,74.97193293410987,3605.5818,3823733.349773798,1.0
333,34.378826447396136,74.97191070332698,3612.168,3823753.398879284,1.0
334,34.37900210378074,74.97188611547702,3630.9563,3823773.447984617,1.0
335,34.379182956127565,74.97186089440152,3648.2349,3823793.4970897995,1.0
336,34.37936527746118,74.9718373249176,3657.9048,3823813.5461948295,1.0
337,34.379545005008914,74.97181434812927,3665.7756,3823833.5952997087,1.0
338,34.3797248772814,74.97179318386418,3665.815,3823853.6444044355,1.0
339,34.37990474034242,74.97177190948307,3664.2961,3823873.693509013,1.0
340,34.38008449289968,74.97174921496458,3668.0713,3823893.7426134367,1.0
341,34.38026399058441,74.97172338584846,3686.7627,3823913.791717711,1.0
342,34.38044366550013,74.97169973075734,3693.7192,3823933.840821832,1.0
343,34.3806234853764,74.97167790424936,3694.0244,3823953.889925803,1.0
344,34.38080336851987,74.97165689135642,3692.429,3823973.9390296224,1.0
345,34.38098324295594,74.97163574711169,3691.8157,3823993.9881332894,1.0
346,34.38116319593273,74.97161561136176,3688.836,3824014.037236806,1.0
347,34.38134325904184,74.9715968477829,3681.1736,3824034.08634017,1.0
348,34.38152339609749,74.97157901878057,3670.6038,3824054.135443383,1.0
349,34.38170345044295,74.97156015074734,3663.8413,3824074.1845464455,1.0
350,34.381883497261406,74.97154118789302,3657.9358,3824094.2336493563,0.0
351,34.38206349700412,74.97152161361257,3654.4646,3824114.2827521143,0.0
352,34.38224349904576,74.97150208576915,3650.1218,3824134.331854722,0.0
353,34.38242351037749,74.97148267795018,3644.307,3824154.380957179,1.0
354,34.382603513096605,74.97146315901813,3637.715,3824174.430059483,1.0
355,34.382783498460924,74.97144341220053,3630.942,3824194.479161636,1.0
356,34.38296345181427,74.9714232769042,3625.0264,3824214.5282636373,0.0
357,34.38314340215366,74.97140309263776,3618.2622,3824234.5773654883,1.0
358,34.383323345360054,74.97138282636641,3611.418,3824254.6264671865,0.0
359,34.38350333118717,74.97136309360701,3601.7886,3824274.6755687334,1.0
360,34.383683294325124,74.97134307575163,3592.8877,3824294.724670129,1.0
361,34.38386324273376,74.97132287052801,3584.5857,3824314.773771374,1.0
362,34.384043189722156,74.97130265104576,3576.2927,3824334.822872467,0.0
363,34.38422314253915,74.97128250113272,3568.0125,3824354.8719734093,1.0
364,34.384403115423055,74.97126260534134,3559.0652,3824374.9210741986,1.0
365,34.38458309386653,74.9712427798595,3550.3577,3824394.9701748374,1.0
366,34.38476308248011,74.9712230765098,3541.6165,3824415.0192753244,0.0
367,34.384943080530626,74.97120350089779,3533.3628,3824435.06837566,1.0
368,34.38512309277566,74.97118410113023,3525.3076,3824455.117475844,1.0
369,34.38530311427045,74.97116481687078,3517.148,3824475.166575877,1.0
370,34.3854831358499,74.97114553359381,3509.37,3824495.2156757587,1.0
371,34.38566315732525,74.97112624673949,3501.5264,3824515.2647754876,1.0
372,34.385843170006034,74.97110685529552,3493.891,3824535.3138750666,0.0
373,34.38602317258309,74.9710873356481,3486.621,3824555.362974493,1.0
374,34.38620316567667,74.97106768932733,3479.196,3824575.412073768,1.0
375,34.386383142693035,74.97104784770642,3471.4998,3824595.461172892,1.0
376,34.38656312513302,74.97102807549584,3462.9338,3824615.5102718654,1.0
377,34.386743116705084,74.97100841380245,3454.006,3824635.5593706863,1.0
378,34.38692308789387,74.97098850156027,3446.3555,3824655.6084693554,1.0
379,34.387103053558874,74.9709685113113,3439.5388,3824675.657567873,1.0
380,34.38728304143748,74.97094879935429,3432.242,3824695.7066662395,1.0
381,34.38746304012113,74.97092923466909,3424.967,3824715.7557644555,1.0
382,34.38764306721434,74.97091002211343,3417.9321,3824735.804862518,0.0
383,34.38782311452889,74.97089106452887,3410.5432,3824755.8539604302,1.0
384,34.3880031579399,74.97087205760454,3403.1594,3824775.9030581913,1.0
385,34.38818318890528,74.97085289881471,3395.8293,3824795.9521558,1.0
386,34.388363175870786,74.97083314597921,3390.2131,3824816.0012532575,0.0
391,34.39142152946735,74.9704800707836,3298.7053,3825156.835886861,1.0
392,34.39160132562752,74.97045794710351,3296.6963,3825176.884981592,0.0
393,34.39178113939145,74.97043605528609,3292.939,3825196.934076172,0.0
394,34.39196093808919,74.97041396502402,3289.9585,3825216.9831706,1.0
395,34.39214072304903,74.97039171751743,3287.4148,3825237.032264876,1.0
396,34.39232052568268,74.97036967491374,3284.1624,3825257.081359001,0.0
397,34.39250031806199,74.97034752382098,3281.1519,3825277.1304529742,1.0
398,34.392680096253,74.97032517954943,3280.62,3825297.1795467963,1.0
399,34.3928599018541,74.97030316643233,3279.6934,3825317.2286404665,0.0
400,34.39321942120231,74.970258044341,3283.6716,3825357.3268273524,1.0
402,34.39357894283277,74.97021288074976,3286.8674,3825397.425013633,1.0
403,34.393758725095616,74.97019058337773,3286.915,3825417.4741065465,1.0
404,34.39393851695271,74.97016844400372,3286.368,3825437.5231993073,0.0
405,34.394118293567224,74.97014609270911,3285.8757,3825457.5722919176,0.0
406,34.39429808343589,74.97012389212588,3284.5784,3825477.621384375,0.0
407,34.39447788912886,74.97010190024821,3281.7705,3825497.6704766825,1.0
408,34.39465769418105,74.97007989440013,3278.6104,3825517.7195688374,1.0
409,34.39483747476423,74.97005757960613,3276.1938,3825537.7686608406,0.0
410,34.39501722514445,74.9700348745929,3275.4539,3825557.817752693,0.0
411,34.39519696215177,74.97001202273225,3274.862,3825577.8668443933,0.0
412,34.39537671193546,74.96998932143214,3273.1082,3825597.9159359424,0.0
413,34.395556459399465,74.96996660070869,3271.5752,3825617.96502734,1.0
414,34.39573622328815,74.96994408134455,3270.4639,3825638.014118587,1.0
415,34.39609581559131,74.96989980921188,3265.9011,3825678.1123006246,0.0
